,source,author,title,description,url,urlToImage,publishedAt,content
35,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,Canada may soon advise against foreign travel - PM Trudeau,"Canada may soon advise against non-essential foreign travel, and it will be taking a number of new measures at airports in a bid to slow the spread of coronavirus, Prime Minister Justin Trudeau said on Friday.",https://www.reuters.com/article/us-health-coronavirus-canada-idUSKBN21023G,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-03-13T13:51:57Z,OTTAWA Reuters  Canada may soon advise against nonessential foreign travel and it will be taking a number of new measures at airports in a bid to slow the spread of coronavirus Prime Minister Justin Trudeau said on Friday We are looking at making a   chars
36,"{'id': 'engadget', 'name': 'Engadget'}",Marc DeAngelis,"Chinese digital spying is becoming more aggressive, researchers say","FireEye, a US cybersecurity firm, says that it has seen a concerning spike in activity from what appears to be a Chinese hacking group called APT41. The attacks are being deployed against companies in the US, Canada, the UK and several other counties, which i…",https://www.engadget.com/2020-03-25-cybersecurity-firm-warns-chinese-spying.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=80&image_uri=https%3A%2F%2Fs.yimg.com%2Fuu%2Fapi%2Fres%2F1.2%2Fko043JxVqQfvSWkjEgLrnA--%7EB%2Fdz0yMDAwO2g9MTMzNTthcHBpZD15dGFjaHlvbg--%2Fhttps%3A%2F%2Fo.aolcdn.com%2Fimages%2Fdims%3Fresize%3D2000%252C2000%252Cshrink%26image_uri%3Dhttps%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-images%2F2019-10%2Fee523090-e8b1-11e9-8dbf-236fa1954f02%26client%3Da1acac3e1b3290917d92%26signature%3Dee4158ce9ced1b5251290ff58061f19ed9ea8dc2&client=amp-blogside-v2&signature=4645b19b823dfccabe69929ddc20e08f93679c38,2020-03-25T17:27:00Z,FireEye a US cybersecurity firm says that it has seen a concerning spike in activity from what appears to be a Chinese hacking group called APT The attacks are being deployed against companies in the US Canada the UK and several other counties which i  chars
37,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",,Canada to begin enforcing 14-day self-isolation for travellers - The Globe and Mail,"Canada to begin enforcing 14-day self-isolation for travellers The Globe and Mail Strict new mandatory quarantine rules come into effect at midnight for returning Canadians CBC.ca Coronavirus outbreak: ""Significant penalties"" if quarantines violated, Canadian…",https://www.theglobeandmail.com/politics/article-canada-to-begin-enforcing-14-day-self-isolation-for-travellers/,https://www.theglobeandmail.com/resizer/6XjN6fhtrZ6bDmQhQvSkxzO9B7A=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/KIPWDN5XIJDG5OOE5GC4QB7OCQ.jpg,2020-03-25T16:48:31Z,Health Minister Patty Hajdu responds to a question during a special sitting of Parliament in the House of Commons in the early hours Wednesday March   in Ottawa Adrian WyldThe Canadian PressHealth Minister Patty Hajdu is now exercising powers aff  chars
38,"{'id': None, 'name': 'Globalnews.ca'}",Anne Drewa,"Travel, vacation and timeshare scams top BBB’s 10 riskiest scams in Canada - Global News","Travel, vacation and timeshare scams top BBB’s 10 riskiest scams in Canada Global News What scams are people falling for? WBIR Calgary police and Better Business Bureau release 10 most prominent scams in Canada CTV News BBB releases list of Top 10 riskiest sc…",http://globalnews.ca/news/6621947/travel-vacation-and-timeshare-scams-top-bbbs-10-riskiest-scams-in-canada/,https://shawglobalnews.files.wordpress.com/2017/06/gettyimages-644917062.jpg?quality=70&strip=all&w=720&h=379&crop=1,2020-03-03T04:01:42Z,Travel vacation and timeshare scams took the number one spot in the Better Business Bureaus top  riskiest scams for The BBB says victims lost an average of  to scammers with several consumers reporting bogus businesses tricking them into payi  chars
39,"{'id': None, 'name': 'Cheknews.ca'}",Graham Cox,"BC Coronavirus: the latest headlines for March 20, 2020 - CHEK","BC Coronavirus: the latest headlines for March 20, 2020 CHEK Air Canada to lay off more than 5100 flight attendants, union says CBC News Canadian airlines poised to weather COVID-19 despite 'very bad year' ahead Yahoo Canada Finance This TSX Stock Is Cheap, b…",https://www.cheknews.ca/bc-coronavirus-the-latest-headlines-for-march-20-2020-656548/,https://www.cheknews.ca/wp-content/uploads/2020/03/coronavirus-outbreak.jpg,2020-03-20T14:00:44Z,CHEKIndependent and employee owned  local news stories weather sports events and more
40,"{'id': None, 'name': 'Ctvnews.ca'}",Laura Osman,Canada releases coronavirus guidelines on when to cancel major events - CTV News,"Canada releases coronavirus guidelines on when to cancel major events CTV News Federal government to announce supports for people, businesses hit by COVID-19 on Wednesday CBC.ca Ottawa to release unprecedented report into foreign espionage in Canada Toronto S…",https://www.ctvnews.ca/health/coronavirus/canada-releases-coronavirus-guidelines-on-when-to-cancel-major-events-1.4847684,https://www.ctvnews.ca/polopoly_fs/1.4847696.1583888508!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2020-03-11T02:40:04Z,OTTAWA  The Public Health Agency of Canada has posted guidelines aimed at helping event planners figure out whether to cancel mass gatherings of people as the federal government works to quell the potential spread of the novel coronavirusThe next best   chars
41,"{'id': 'the-globe-and-mail', 'name': 'The Globe And Mail'}",,Opinion: Poloz's firm stand on interest rate cuts shows the Bank of Canada isn't toeing the Fed's line - The Globe and Mail,Opinion: Poloz's firm stand on interest rate cuts shows the Bank of Canada isn't toeing the Fed's line The Globe and Mail Coronavirus: Canada’s big banks to allow mortgage payment deferrals Global News Bank of Canada says Stephen Poloz won't announce any new …,https://www.theglobeandmail.com/business/commentary/article-polozs-firm-stand-on-interest-rate-cuts-shows-the-bank-of-canada-isn/,https://www.theglobeandmail.com/resizer/wfEHVyaUFthtw4MdVgRS1fEmkvY=/1200x0/filters:quality(80)/arc-anglerfish-tgam-prod-tgam.s3.amazonaws.com/public/L2VZKVPNYBEMNK2INJ42P5FN4Y.jpg,2020-03-18T21:38:14Z,Bank of Canada Governor Stephen Poloz right and Finance Minister Bill Morneau left speak during a news conference on Parliament Hill on March   in OttawaDAVE CHANAFPGetty ImagesAs Stephen Poloz sat at a podium on Wednesday with Finance Mini  chars
42,"{'id': None, 'name': 'Fool.ca'}",,Market Crash: A Top Dividend Stock to Buy Now - The Motley Fool Canada,Market Crash: A Top Dividend Stock to Buy Now The Motley Fool Canada Canadian banks could be harder hit in coming recession than during 2008 crisis Yahoo Canada Finance Canadian banks reward frontline employees as coronavirus spreads (March 24) Calgary Herald…,https://www.fool.ca/2020/03/25/market-crash-a-top-dividend-stock-to-buy-now/,https://yw553ftvhw1iqegz29fycoyw-wpengine.netdna-ssl.com/wp-content/uploads/2019/02/Trophy.jpg,2020-03-25T18:42:23Z,How can one benefit from the market crash which has sent some top dividend stocks tumbling First of all its going to get a lot worse before we can see a meaningful recoveryCanadian stocks as represented by the SampPTSX Composite Index crashed int  chars
43,"{'id': None, 'name': 'Cnet.com'}",Rick Broida,Enter for your chance to win CNET's Sony Sound Sweepstakes* - CNET,"Five lucky winners will score a Sony WH-1000XM3 wireless noise-canceling headphone. *Our latest giveaway is open to the US, Puerto Rico and Canada (excluding Quebec).",https://www.cnet.com/news/enter-for-your-chance-to-win-cnets-sony-sound-sweepstakes/,https://cnet4.cbsistatic.com/img/7QtN8oifLbJCPBaNYMCEKIUbSto=/2020/03/16/f686a546-e86d-412a-8666-a4a4d37e1500/sony-sound-facebook.jpg,2020-03-19T07:01:01Z,CNETNeed something to take your mind off This Coronavirus Life Start by taking your ears off it ideally by listening to your favorite calming music podcasts like sayThis American Life and meditations Of course to really enjoy that stuff youll wa  chars
44,"{'id': None, 'name': 'Globalnews.ca'}",Melissa Gilligan,2 people killed in Trans-Canada Highway crash near Calgary - Global News,2 people killed in Trans-Canada Highway crash near Calgary Global News Trans-Canada crash kills two west of Calgary CTV News Two dead in single-vehicle crash west of Calgary Calgary Herald Two people dead after Highway 1 crash west of Calgary CBC.ca 24-year-o…,http://globalnews.ca/news/6641166/double-fatal-crash-highway-1-march-6-2020/,https://shawglobalnews.files.wordpress.com/2020/03/double_fatal.jpg?quality=70&strip=all&w=720&h=379&crop=1,2020-03-06T18:34:33Z,Two people were killed in a crash on the TransCanada Highway west of Calgary on FridayEmergency crews were called to Highway  just west of Old Banff Coach Road at around  am for a singlevehicle collisionA spokesperson for Calgary EMS said two m  chars
45,"{'id': None, 'name': 'Simpleflying.com'}",Chris Loh,Air Canada Ferries A Boeing 737 MAX To Arizona For Storage - Simple Flying,"Air Canada Ferries A Boeing 737 MAX To Arizona For Storage Simple Flying President Trump says he supports a bailout for Boeing CNN Boeing Seeks U.S. Aid Plus Help for Suppliers, Airlines Yahoo Canada Finance How Boeing Shifts the Blame The New York Times Give…",https://simpleflying.com/air-canada-boeing-737-max-arizona-storage/,https://simpleflying.com/wp-content/uploads/2020/03/GettyImages-1130264855.jpg,2020-03-16T16:04:49Z,Today an Air Canada Boeing  MAX  is flying from the airlines hub in Montreal to Marana Arizona in the United States The aircraft took off at  local time and is currently making its way across the continent towards the arid climate of the southern   chars
46,"{'id': None, 'name': 'Ctvnews.ca'}",,Tracking every case of COVID-19 in Canada - CTV News,"Tracking every case of COVID-19 in Canada CTV News How Canada's designated COVID-19 testing centres work CBC News Ontario confirms 19 new cases of coronavirus, bringing provincial total to 79 Global News What’s closed or cancelled in Toronto amid coronavirus …",https://www.ctvnews.ca/health/coronavirus/tracking-every-case-of-covid-19-in-canada-1.4852102,https://www.ctvnews.ca/polopoly_fs/1.4816103.1581987337!/httpImage/image.jpg_gen/derivatives/landscape_620/image.jpg,2020-03-13T18:17:00Z,TORONTO  The first case of COVID in Canada was confirmed on January   after a man travelling from Wuhan China tested positive for the coronavirus Since then the virus has made its way through  provinces and as of March   Canada has   chars
47,"{'id': None, 'name': 'Globalnews.ca'}",Andrew Russell,Coronavirus: Stranded Canadian travellers call on Trudeau for flights home - Global News,"Coronavirus: Stranded Canadian travellers call on Trudeau for flights home Global News Sunwing offers free seats on repatriation flights - Business News Castanet.net Air Canada to suspend most U.S., international flights amid coronavirus pandemic Global News …",http://globalnews.ca/news/6702455/coronavirus-stranded-canadian-travellers-trudeau-flights-home/,https://shawglobalnews.files.wordpress.com/2020/03/peru1.jpg?quality=70&strip=all&crop=0px%2C292px%2C2574px%2C1359px&resize=720%2C379,2020-03-19T18:40:53Z,From the Philippines to Peru scores of Canadians who are worried theyll be stranded abroad for weeks or even months as countries close their borders amid the COVID pandemic are calling on Prime Minister Justin Trudeau to do more to help bring them home  chars
48,"{'id': None, 'name': 'Globalnews.ca'}",Staff,Coronavirus: Swimming Canada backs U.S. in concerns over Olympics - Global News,Coronavirus: Swimming Canada backs U.S. in concerns over Olympics Global News Coronavirus leaves Canadian Olympic athletes in limbo TSN Swimming Canada backs U.S. counterpart in pushing for Olympic postponement CBC.ca Sonic at the Olympic Games: Tokyo 2020 - …,http://globalnews.ca/news/6711324/swimming-canada-olympics-coronavirus/,https://shawglobalnews.files.wordpress.com/2020/03/22946600.jpg?quality=70&strip=all&w=720&h=379&crop=1,2020-03-21T01:14:43Z,OTTAWA  Swimming Canada says it backs its rivals from the United States when it comes to finding a solution for the Olympic GamesEarly Friday the head of USA Swimming sent a letter urging the US Olympic and Paralympic Committee to push the Internation  chars
49,"{'id': None, 'name': 'Youtube.com'}",,Business report: Will small businesses survive the pandemic? - CityNews Toronto,"Business report: Will small businesses survive the pandemic? CityNews Toronto 30 per cent of small businesses fear they won’t survive coronavirus pandemic 680 News Small business confidence has 'never been this low' in Canada, CFIB says CTV News Local busines…",https://www.youtube.com/watch?v=4rIw_c3yTmo,,2020-03-25T22:34:14Z,getSimpleStringdatatitlegetSimpleStringdatadescriptiongetSimpleStringdatavideoCountText
